uuid,title,country_code,country,visits
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",LK,Sri Lanka,3
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",MX,Mexico,3
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",CM,Cameroon,2
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",IR,Iran,2
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",IT,Italy,2
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",MT,Malta,2
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",NL,Netherlands,2
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",PL,Poland,2
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",PT,Portugal,2
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",SE,Sweden,2
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",BO,Bolivia,1
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",CI,Côte d’Ivoire,1
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",CL,Chile,1
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",CR,Costa Rica,1
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",CZ,Czechia,1
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",IQ,Iraq,1
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",KH,Cambodia,1
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",KR,South Korea,1
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",KW,Kuwait,1
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",OM,Oman,1
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",PE,Peru,1
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",RU,Russia,1
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",SR,Suriname,1
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",TN,Tunisia,1
e43892eb-8d10-4b40-8251-4e3691ea495e,"Design of an HDPE bottle collection and pre-cleaning system for recycling in Blantyre, Malawi",VN,Vietnam,1
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",CN,China,189
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",CH,Switzerland,33
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",US,United States,33
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",PH,Philippines,18
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",ZA,South Africa,15
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",DE,Germany,10
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",BE,Belgium,8
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",SG,Singapore,5
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",CA,Canada,3
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",KE,Kenya,3
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",NG,Nigeria,3
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",RU,Russia,3
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",GB,United Kingdom,2
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",GE,Georgia,2
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",HK,Hong Kong SAR China,2
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",IN,India,2
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",KR,South Korea,2
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",ZW,Zimbabwe,2
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",AU,Australia,1
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",BR,Brazil,1
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",CO,Colombia,1
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",ES,Spain,1
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",FI,Finland,1
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",FR,France,1
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",GH,Ghana,1
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",ID,Indonesia,1
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",IQ,Iraq,1
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",IT,Italy,1
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",MX,Mexico,1
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",PL,Poland,1
db552661-fc9b-4b4e-94b7-88f4ae4de3b9,"Improving Market Wash Stations Through Creative and Contextual Design in Durban, South Africa",TW,Taiwan,1
da7e09e6-b512-4da0-a3c4-14fb17a74616,"Blood flows: mapping journeys of menstrual waste in Blantyre, Malawi",US,United States,43
da7e09e6-b512-4da0-a3c4-14fb17a74616,"Blood flows: mapping journeys of menstrual waste in Blantyre, Malawi",BE,Belgium,10
da7e09e6-b512-4da0-a3c4-14fb17a74616,"Blood flows: mapping journeys of menstrual waste in Blantyre, Malawi",CN,China,9
da7e09e6-b512-4da0-a3c4-14fb17a74616,"Blood flows: mapping journeys of menstrual waste in Blantyre, Malawi",CH,Switzerland,5
da7e09e6-b512-4da0-a3c4-14fb17a74616,"Blood flows: mapping journeys of menstrual waste in Blantyre, Malawi",FR,France,4
da7e09e6-b512-4da0-a3c4-14fb17a74616,"Blood flows: mapping journeys of menstrual waste in Blantyre, Malawi",BR,Brazil,3
da7e09e6-b512-4da0-a3c4-14fb17a74616,"Blood flows: mapping journeys of menstrual waste in Blantyre, Malawi",DE,Germany,3
da7e09e6-b512-4da0-a3c4-14fb17a74616,"Blood flows: mapping journeys of menstrual waste in Blantyre, Malawi",AT,Austria,1
da7e09e6-b512-4da0-a3c4-14fb17a74616,"Blood flows: mapping journeys of menstrual waste in Blantyre, Malawi",BD,Bangladesh,1
da7e09e6-b512-4da0-a3c4-14fb17a74616,"Blood flows: mapping journeys of menstrual waste in Blantyre, Malawi",ID,Indonesia,1
da7e09e6-b512-4da0-a3c4-14fb17a74616,"Blood flows: mapping journeys of menstrual waste in Blantyre, Malawi",RU,Russia,1
da7e09e6-b512-4da0-a3c4-14fb17a74616,"Blood flows: mapping journeys of menstrual waste in Blantyre, Malawi",SG,Singapore,1
da7e09e6-b512-4da0-a3c4-14fb17a74616,"Blood flows: mapping journeys of menstrual waste in Blantyre, Malawi",SI,Slovenia,1
da7e09e6-b512-4da0-a3c4-14fb17a74616,"Blood flows: mapping journeys of menstrual waste in Blantyre, Malawi",TN,Tunisia,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,US,United States,73
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,CH,Switzerland,45
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,CN,China,18
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,BE,Belgium,12
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,SG,Singapore,10
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,ZA,South Africa,10
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,FR,France,9
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,GB,United Kingdom,8
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,IN,India,8
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,NL,Netherlands,7
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,DE,Germany,5
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,MX,Mexico,5
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,MY,Malaysia,4
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,PH,Philippines,4
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,CA,Canada,3
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,ID,Indonesia,3
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,TH,Thailand,3
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,EG,Egypt,2
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,GR,Greece,2
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,JP,Japan,2
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,KR,South Korea,2
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,NG,Nigeria,2
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,NP,Nepal,2
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,PK,Pakistan,2
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,PT,Portugal,2
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,RU,Russia,2
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,TR,Turkey,2
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,AT,Austria,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,AU,Australia,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,BD,Bangladesh,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,BG,Bulgaria,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,BR,Brazil,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,CO,Colombia,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,CZ,Czechia,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,ES,Spain,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,GH,Ghana,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,IR,Iran,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,IT,Italy,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,KE,Kenya,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,KZ,Kazakhstan,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,MG,Madagascar,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,MW,Malawi,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,NZ,New Zealand,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,PE,Peru,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,VN,Vietnam,1
e1ff3929-3468-467f-9662-69dd407755c7,Designing a small-scale screw press for blackwater dewatering,ZW,Zimbabwe,1
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,US,United States,13
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,DE,Germany,12
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,CH,Switzerland,7
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,BE,Belgium,6
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,SG,Singapore,5
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,CN,China,3
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,AT,Austria,2
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,AU,Australia,2
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,FR,France,2
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,CA,Canada,1
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,FI,Finland,1
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,GB,United Kingdom,1
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,ID,Indonesia,1
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,JM,Jamaica,1
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,PL,Poland,1
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,UA,Ukraine,1
e06c3a59-60be-4ac3-bce2-41b72d823420,Barriers to Waste Management Services Integration for Ethiopian and Eritrean Migrants within the City of Zürich,ZA,South Africa,1
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",SG,Singapore,60
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",US,United States,51
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",BE,Belgium,9
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",ZA,South Africa,8
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",HK,Hong Kong SAR China,7
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",CH,Switzerland,6
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",AT,Austria,5
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",FR,France,5
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",CN,China,3
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",HU,Hungary,3
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",DE,Germany,2
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",RU,Russia,2
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",AU,Australia,1
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",CR,Costa Rica,1
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",FI,Finland,1
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",ID,Indonesia,1
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",IE,Ireland,1
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",IT,Italy,1
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",MX,Mexico,1
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",NL,Netherlands,1
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",SI,Slovenia,1
fa1b5d81-2534-4ef0-a7fb-78c1ee3821c5,"""You need to dispose of them somewhere safe"": Covid-19, masks, and the pit latrine in Malawi and South Africa",UA,Ukraine,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,CN,China,175
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,CH,Switzerland,38
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,US,United States,30
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,DE,Germany,10
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,BE,Belgium,8
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,SG,Singapore,4
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,BR,Brazil,3
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,IN,India,3
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,SA,Saudi Arabia,3
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,ZA,South Africa,3
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,AT,Austria,2
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,ES,Spain,2
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,HK,Hong Kong SAR China,2
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,ID,Indonesia,2
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,PH,Philippines,2
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,CA,Canada,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,FI,Finland,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,FR,France,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,GB,United Kingdom,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,GE,Georgia,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,IE,Ireland,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,JP,Japan,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,KR,South Korea,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,NL,Netherlands,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,NP,Nepal,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,PE,Peru,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,PL,Poland,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,RU,Russia,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,TT,Trinidad & Tobago,1
fa70ed8d-f821-4662-b54b-622ab2acfd2b,Low-cost compost screening technology to improve trash separation,VN,Vietnam,1
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",DE,Germany,16
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",US,United States,16
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",CH,Switzerland,10
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",CN,China,10
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",BE,Belgium,9
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",BR,Brazil,3
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",KR,South Korea,3
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",SG,Singapore,3
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",SI,Slovenia,3
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",FR,France,2
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",AT,Austria,1
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",GB,United Kingdom,1
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",HR,Croatia,1
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",IE,Ireland,1
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",LT,Lithuania,1
17168d1e-8cce-4886-875f-a934272ccd70,"Technical Documentation: Low-Cost Glass Crusher for Cape Maclear, Malawi: Design, Maintenance, Operation, and Results",LU,Luxembourg,1
